0, 0.0
1, 0.0
2, 0.0
3, 0.0
4, 0.0
5, 0.0
6, 0.0
7, 0.0
8, 0.0
9, 0.0
10, 0.0
11, 0.0
12, 0.0
13, 0.0
14, 0.0
15, 0.0
16, 0.0
17, 0.0
18, 0.0
19, 0.0
20, 0.0
21, 0.0
22, 0.0
23, 0.0
24, 0.0
25, 0.0
26, 0.0
27, 0.0
28, 0.0
29, 0.0
30, 0.0
31, 0.0
32, 0.0
33, 0.0
34, 0.0
35, 0.0
36, 0.0
37, 0.0
38, 0.0
39, 0.0
40, 0.0
41, 0.0
42, 0.0
43, 0.0
44, 0.0
45, 0.0
46, 0.0
47, 0.0
48, 0.0
49, 0.0
50, 0.0
51, 0.0
52, 0.0
53, 0.0
54, 0.0
55, 0.0
56, 0.0
57, 0.0
58, 0.0
59, 0.0
60, 0.0
61, 0.0
62, 0.0
63, 0.0
64, 0.0
65, 0.0
66, 0.0
67, 0.0
68, 0.0
69, 0.0
70, 0.0
71, 0.0
72, 0.0
73, 0.0
74, 0.0
75, 0.0
76, 0.0
77, 0.0
78, 0.0
79, 0.0
40, 0.0124
11, 0.0235
12, 0.024
20, 0.0245
56, 0.0248
29, 0.027
43, 0.0282
40, 0.0298
26, 0.0301
51, 0.0306
67, 0.0306
18, 0.0318
16, 0.0319
1, 0.0337
49, 0.0339
45, 0.0343
58, 0.0343
34, 0.0346
37, 0.0355
47, 0.0358
76, 0.0365
14, 0.0371
48, 0.0372
59, 0.0372
69, 0.0374
25, 0.0379
64, 0.0389
41, 0.04
61, 0.0409
9, 0.0416
38, 0.0417
62, 0.0425
32, 0.0434
75, 0.0443
6, 0.0458
42, 0.0461
45, 0.0465
10, 0.047
5, 0.0481
3, 0.0482
20, 0.0482
77, 0.0482
36, 0.0485
44, 0.0489
48, 0.0497
30, 0.0501
24, 0.0509
79, 0.0525
78, 0.053
51, 0.0532
63, 0.0535
56, 0.054
37, 0.0548
71, 0.0552
39, 0.056
50, 0.0561
4, 0.057
43, 0.0573
61, 0.0576
0, 0.0581
28, 0.0595
15, 0.062
75, 0.062
34, 0.0622
45, 0.064
72, 0.0644
11, 0.0646
68, 0.0651
22, 0.0659
14, 0.0667
47, 0.0673
49, 0.0674
77, 0.0674
73, 0.0684
44, 0.0688
13, 0.0691
38, 0.0692
31, 0.0701
29, 0.0702
1, 0.0706
35, 0.0706
62, 0.0712
18, 0.0716
10, 0.0718
56, 0.0726
78, 0.0726
5, 0.0729
12, 0.0729
67, 0.0734
65, 0.0736
34, 0.074
16, 0.0742
25, 0.0742
43, 0.0746
0, 0.0748
3, 0.0749
21, 0.075
48, 0.0756
41, 0.0757
15, 0.0761
33, 0.0761
46, 0.0761
61, 0.0761
19, 0.0762
37, 0.0765
57, 0.0765
17, 0.0767
72, 0.0767
26, 0.0769
4, 0.0773
68, 0.0778
52, 0.0781
59, 0.0781
58, 0.0783
11, 0.0788
40, 0.079
79, 0.0793
63, 0.0795
70, 0.0795
47, 0.0796
31, 0.0798
77, 0.0798
66, 0.0806
28, 0.0815
29, 0.0815
50, 0.0819
55, 0.082
6, 0.0836
54, 0.086
15, 0.0866
20, 0.0866
27, 0.0872
45, 0.0876
10, 0.0897
32, 0.0904
56, 0.0905
0, 0.0932
77, 0.0976
64, 0.0989
75, 0.0989
5, 0.0993
67, 0.0993
29, 0.0998
69, 0.1008
39, 0.1024
62, 0.1027
79, 0.1028
35, 0.1031
53, 0.1034
6, 0.1049
63, 0.1052
32, 0.106
10, 0.1062
48, 0.1062
59, 0.1078
70, 0.1084
43, 0.1085
47, 0.1085
36, 0.109
45, 0.109
17, 0.1092
54, 0.1092
21, 0.1093
14, 0.1099
26, 0.1105
60, 0.1107
44, 0.1108
28, 0.1112
61, 0.1115
30, 0.1121
31, 0.1125
27, 0.1131
57, 0.1132
71, 0.1134
73, 0.1134
77, 0.1136
50, 0.1138
18, 0.1139
37, 0.1139
52, 0.1141
25, 0.115
53, 0.115
3, 0.1151
55, 0.1152
65, 0.1155
41, 0.116
39, 0.1163
33, 0.1169
20, 0.117
5, 0.1172
1, 0.1179
22, 0.1183
12, 0.1192
29, 0.1194
36, 0.1196
7, 0.1209
31, 0.1212
45, 0.1214
63, 0.1214
78, 0.1221
26, 0.1224
34, 0.1224
24, 0.1225
49, 0.1228
74, 0.1229
11, 0.1231
58, 0.1231
79, 0.1233
56, 0.124
0, 0.1242
15, 0.1251
75, 0.1251
16, 0.1255
35, 0.1258
21, 0.1279
64, 0.1279
13, 0.1294
67, 0.1301
76, 0.1301
50, 0.1307
24, 0.1309
14, 0.1314
73, 0.1314
42, 0.1315
59, 0.1318
12, 0.132
68, 0.1322
72, 0.1323
69, 0.1324
4, 0.133
27, 0.133
48, 0.133
2, 0.1334
8, 0.134
7, 0.1343
23, 0.1346
70, 0.1346
20, 0.1347
52, 0.1347
66, 0.1347
9, 0.1352
63, 0.1352
10, 0.1353
38, 0.1354
43, 0.1354
74, 0.1355
33, 0.1356
37, 0.1357
1, 0.1359
11, 0.1359
54, 0.1361
40, 0.1365
45, 0.1367
18, 0.1369
61, 0.1369
0, 0.1372
25, 0.1381
5, 0.1387
71, 0.1397
30, 0.1398
62, 0.1398
77, 0.1401
51, 0.1403
58, 0.141
32, 0.1414
41, 0.1414
31, 0.1425
57, 0.143
78, 0.1434
34, 0.1444
3, 0.1448
28, 0.145
60, 0.145
12, 0.1451
26, 0.1456
16, 0.1468
45, 0.1476
44, 0.1481
40, 0.1484
24, 0.1485
29, 0.1485
73, 0.149
50, 0.1496
72, 0.1496
19, 0.1501
46, 0.1501
59, 0.1504
20, 0.1515
63, 0.1525
21, 0.1528
8, 0.1532
33, 0.1537
76, 0.1537
14, 0.1539
22, 0.1546
15, 0.1547
49, 0.1547
5, 0.155
47, 0.1554
17, 0.1555
65, 0.1557
54, 0.1563
67, 0.1564
61, 0.1566
77, 0.1567
37, 0.1571
0, 0.1572
38, 0.1572
41, 0.1581
68, 0.1586
56, 0.1593
3, 0.1596
1, 0.1601
45, 0.1602
24, 0.1609
29, 0.161
7, 0.1614
78, 0.1618
9, 0.1623
72, 0.1625
25, 0.1629
42, 0.1632
79, 0.1633
30, 0.1637
4, 0.1639
2, 0.164
11, 0.164
31, 0.1642
18, 0.1645
57, 0.1646
53, 0.1648
71, 0.165
70, 0.1651
64, 0.1652
74, 0.1654
34, 0.1656
12, 0.166
48, 0.1663
13, 0.1665
6, 0.1666
51, 0.1666
28, 0.1668
50, 0.1668
8, 0.1678
63, 0.1682
27, 0.169
46, 0.1692
19, 0.1693
65, 0.1693
15, 0.1695
75, 0.17
36, 0.1705
37, 0.171
41, 0.171
33, 0.1711
23, 0.1713
73, 0.1714
16, 0.1717
44, 0.1722
61, 0.173
14, 0.1731
58, 0.1735
54, 0.1738
45, 0.174
35, 0.1749
